_ID_,_VAL_
170844,0.006698887311679613
170845,0.10098090099293157
170846,0.02728536036399361
170847,0.005193387786986382
170848,0.0896659452751261
170849,0.059731770264898655
170850,0.03674871953748048
170851,0.14357747617235908
170852,0.182123210881815
170853,0.0535416582731729
170854,0.21204168548271682
170855,0.04433817690932577
170856,0.18904392585875496
170857,0.37336889703722875
170858,0.044482670479482914
170859,0.09668789546524081
170860,0.03414244825805111
170861,0.034451974370232084
170862,0.1773982125482421
170863,0.031395225826285324
170864,0.07125312631184451
170865,0.16826810598074918
170866,0.021062204253775967
170867,0.0648790589041098
170868,0.046480404676082186
170869,0.5398966038723834
170870,0.16070230327734555
170871,0.06930390460468078
170872,0.05722457167127948
170873,0.008239321697453577
170874,0.11195270044818714
170875,0.024465604229720075
170876,0.028800202953812394
170877,0.05415523248708383
170878,0.017461452380731317
170879,0.36192833457510576
170880,0.03608358469439789
170881,0.030907641313198748
170882,0.1037307853246081
170883,0.16890895343397389
170884,0.09209079862195592
170885,0.015089449908688974
170886,0.0893998555946777
170887,0.14201919193030924
170888,0.03927735878404841
170889,0.3245410181579598
170890,0.0348621887402563
170891,0.05462938928726037
170892,0.00611482791755005
170893,0.034217142247872825
170894,0.030574270962128464
170895,0.0542574632214504
170896,0.035886425946790736
170897,0.6129668387406361
170898,0.018813560883406216
170899,0.06427753191055621
170900,0.12421882976319863
170901,0.1726066904516243
170902,0.5465164777197865
170903,0.06542611846830537
170904,0.15195065688527792
170905,0.09958909128669427
170906,0.06620306877455015
170907,0.030239689133206592
170908,0.4800146871218602
170909,0.033659611872525044
170910,0.0469275471546845
170911,0.11587751729614817
170912,0.02134543085688326
170913,0.019938826534317156
170914,0.0330765393299775
170915,0.02160393781012823
170916,0.03486363507032727
170917,0.06880441973190421
170918,0.16545928707632387
170919,0.030744046028422116
170920,0.18088535448264015
170921,0.1209711277247272
170922,0.0697339884568263
170923,0.0167329069258633
170924,0.012204769366856594
170925,0.13270690783974368
170926,0.04092968355890485
170927,0.023434146535568766
170928,0.040532732486645705
170929,0.06598396255120301
170930,0.2745089663168585
170931,0.008377075087417243
170932,0.027126902798612466
170933,0.020215201555358334
170934,0.009341343306220225
170935,0.17766217198385828
170936,0.011807120480760526
170937,0.22160838235579075
170938,0.03097629294417115
170939,0.14882650948774703
170940,0.2624809269374623
170941,0.044428312967733384
170942,0.125956979444835
170943,0.02585732498927057
170944,0.03586321342512604
170945,0.33699605596736343
170946,0.017143466691263112
170947,0.03048478167994511
170948,0.026722394217192275
170949,0.19204412402856444
170950,0.0814447885530431
170951,0.2970993443732623
170952,0.31004025765700355
170953,0.05149576596289545
170954,0.058813899300369336
170955,0.019628029876318124
170956,0.042353511159378444
170957,0.060946874034407794
170958,0.15211427194126545
170959,0.03147044854842499
170960,0.04109451490430393
170961,0.013875921204334294
170962,0.14757457341306396
170963,0.1494190689403689
170964,0.1938588064500446
170965,0.735949671841069
170966,0.02727754889170263
170967,0.12907546749000018
170968,0.017838678113403537
170969,0.04722421059784503
170970,0.15065241872430504
170971,0.18943276841370754
170972,0.05875946526454476
170973,0.02542821299965669
170974,0.28498048032650547
170975,0.01956737013891823
170976,0.38347890322990463
170977,0.2419053265989677
170978,0.05564846799687447
170979,0.0533992048116927
170980,0.051045984577760155
170981,0.026871993169931458
170982,0.4117057602221176
170983,0.03836430062952185
170984,0.3301458218402558
170985,0.054547636848280776
170986,0.025841916974007544
170987,0.015380720855222078
170988,0.027709154684454528
170989,0.3717392401956627
170990,0.2354408968855914
170991,0.082322160007881
170992,0.6282753339151104
170993,0.010692932858705376
170994,0.0530383017983927
170995,0.2719848870561959
170996,0.014588590753031865
170997,0.021855172146292873
170998,0.08583260717285168
170999,0.01657485938309962
171000,0.016159196565590596
171001,0.025949132206755394
171002,0.17718041850312535
171003,0.032657347341528996
171004,0.5498636397319353
171005,0.01582121665104064
171006,0.06820447535280237
171007,0.11252675385850829
171008,0.13731404819743342
171009,0.02060590712288895
171010,0.20310396929853322
171011,0.027338654969590613
171012,0.14091914647541617
171013,0.07083086073328639
171014,0.025676699169299457
171015,0.026453132961536698
171016,0.07688411070095627
171017,0.05921416681906402
171018,0.05312393739137168
171019,0.35967950183406233
171020,0.04599475104172433
171021,0.028711672887574168
171022,0.20853538209015493
171023,0.13770094807314098
171024,0.08980340641505304
171025,0.016777849463223412
171026,0.024379005357478653
171027,0.47678029778156
171028,0.07062199462183423
171029,0.4249939788245477
171030,0.02307298885991035
171031,0.12805454526697205
171032,0.21644512976899424
171033,0.11394540197834967
171034,0.03362695516274404
171035,0.526545558105077
171036,0.03937969167958959
171037,0.021088461421106798
171038,0.08867541959238998
171039,0.07582656549684155
171040,0.407384351937616
171041,0.04773853757404206
171042,0.03647247460141467
171043,0.015218054551055314
171044,0.16180753717617632
171045,0.3270628763026122
171046,0.038379896137432166
171047,0.2758194903502171
171048,0.03324143851920852
171049,0.011167297952056551
171050,0.09528332987566467
171051,0.08878300566147981
171052,0.23672054894291986
171053,0.05456696058468467
171054,0.08792555660497406
171055,0.08235560363216284
171056,0.037814452648355874
171057,0.026140855508516827
171058,0.051153240500643335
171059,0.36806145830607495
171060,0.029252797029458728
171061,0.08763286546427504
171062,0.15755635852039934
171063,0.21296006168322398
171064,0.054721087699500785
171065,0.3189498285311006
171066,0.12955104265571105
171067,0.014754086836866527
171068,0.03380933765190524
171069,0.0542438146524913
171070,0.21523807666709358
171071,0.04123889259834339
171072,0.05602966335568411
171073,0.07073221380304998
171074,0.11904829338285092
171075,0.31914696363332534
171076,0.3028893187679536
171077,0.41054845300315806
171078,0.04541575091541084
171079,0.04106082085329798
171080,0.018425211775912418
171081,0.374000831508124
171082,0.17312188564868503
171083,0.4040968529918109
171084,0.43455992318587683
171085,0.10378482615724195
171086,0.006681838313709918
171087,0.2363570036815236
171088,0.04902647415299272
171089,0.028152047242300502
171090,0.04006363936283547
171091,0.05473460194964413
171092,0.05946001786554697
171093,0.43529254873033635
171094,0.08635845138571349
171095,0.03640697168411542
171096,0.23467547294663438
171097,0.16657776104160502
171098,0.013189614511834914
171099,0.08659519369019363
171100,0.02139088579667191
171101,0.09090849691294797
171102,0.06746916371832737
171103,0.01696721267813061
171104,0.021113652984638423
171105,0.28702772256471615
171106,0.15017981652353846
171107,0.09408526894739525
171108,0.05118661553042331
171109,0.12848301226733838
171110,0.1541299927522141
171111,0.08139096142327377
171112,0.030360111985602282
171113,0.13077344899081506
171114,0.09395181121486113
171115,0.08583160147630438
171116,0.038718669562911014
171117,0.10717582656877274
171118,0.027227640316578518
171119,0.06760231610411893
171120,0.0561590084083946
171121,0.01927320133885732
171122,0.049927523794773804
171123,0.11999420734318857
171124,0.24955368012245432
171125,0.4408005282197364
171126,0.14786265950615018
171127,0.045422650894557236
171128,0.020793551989503667
171129,0.267990837795418
171130,0.02627891120430479
171131,0.477092600262481
171132,0.09153954144105164
171133,0.0554675589149128
171134,0.3567558430042441
171135,0.27682757574893846
171136,0.03616686557842546
171137,0.3809030490945099
171138,0.035956721258043535
171139,0.02775202465243565
171140,0.16636640307946562
171141,0.10690364403526863
171142,0.08315617759412577
171143,0.1653768336542403
171144,0.17364040279738488
171145,0.039102491018808014
171146,0.023583067712295396
171147,0.273242139637788
171148,0.2834197779058374
171149,0.035914407403622235
171150,0.028583336391143313
171151,0.13344412565945019
171152,0.13792197336797815
171153,0.49055730682969023
171154,0.027927699567374096
171155,0.0916253033839137
171156,0.02462424330684071
171157,0.011065005349423757
171158,0.15920217698136055
171159,0.07729726993151566
171160,0.03544878251063845
171161,0.0444716389578557
171162,0.2351706907051779
171163,0.9893964292894483
171164,0.2385512073239664
171165,0.2675532502829568
171166,0.08088737361556152
171167,0.14586615109672507
171168,0.11758183610269242
171169,0.12604422024034898
171170,0.1768745729696952
171171,0.0416736186368067
171172,0.06634333735461526
171173,0.05686797723015127
171174,0.053092180834363095
171175,0.03371886608606898
171176,0.37335985920912096
171177,0.2421218848407578
171178,0.15953103319212786
171179,0.02682454794295178
171180,0.21543579988144199
171181,0.28008872791373457
171182,0.13684120747150985
171183,0.0621514062591583
171184,0.22035029000002157
171185,0.02975363432812523
171186,0.566591904936819
171187,0.5347040253078028
171188,0.2790956259526231
171189,0.012193206629134656
171190,0.007124557593306439
171191,0.0935163012290394
171192,0.07098327455834366
171193,0.4247556639524853
171194,0.1668308265403384
171195,0.027979348098587153
171196,0.5627881467141538
171197,0.12607430150257976
171198,0.06951477249714705
171199,0.1795291800216597
171200,0.06392690274690327
171201,0.02569542923277105
171202,0.9906743554264154
171203,0.10357845015527947
171204,0.05040923503498432
171205,0.4277447172782573
171206,0.027562222400331064
171207,0.16931927834575664
171208,0.08109170157699616
171209,0.023658023822138892
171210,0.5030207135065968
171211,0.07038367089025618
171212,0.11788050959845778
171213,0.38895686539163715
171214,0.029090451895884044
171215,0.1310094127925578
171216,0.30523117210089934
171217,0.21685712803805826
171218,0.1307039147557537
171219,0.2340357534973155
171220,0.1408997285901127
171221,0.03846231668616095
171222,0.07864242026087255
171223,0.5681512573100775
171224,0.1998384428799166
171225,0.4581367844051453
171226,0.23986381030593762
171227,0.4550280441006923
171228,0.10934207532206891
171229,0.3850732441772573
171230,0.6524528041900969
171231,0.016938564596926654
171232,0.022021701192652027
171233,0.018987323177269172
171234,0.05554382386845747
171235,0.1697515026931899
171236,0.08233110279475522
171237,0.024901427853707338
171238,0.06147260060356037
171239,0.016203410105830134
171240,0.27211561537708673
171241,0.038435169682146594
171242,0.050337649911348856
171243,0.2954446415467777
171244,0.1568123106334415
171245,0.1342872032345084
171246,0.048369979466362796
171247,0.11785204242022056
171248,0.5018581730761589
171249,0.016871062776097515
171250,0.2948029264253106
171251,0.03171642717785844
171252,0.03370221320282196
171253,0.037620318367697726
171254,0.02411384176047255
171255,0.1422066757285953
171256,0.15593410050227255
171257,0.676645060571232
171258,0.0324570242945425
171259,0.07772548351934434
171260,0.023412378598280825
171261,0.025178432199673955
171262,0.06448446175517378
171263,0.033867166466452554
171264,0.28897567457581874
171265,0.4795634599028187
171266,0.07975467211775372
171267,0.32768512588799814
171268,0.17228925540593154
171269,0.2886138238264925
171270,0.3389882357487976
171271,0.3009317346886185
171272,0.2296461016705476
171273,0.4737596688997815
171274,0.41944133020554764
171275,0.3944121604976338
171276,0.18957176036817566
171277,0.08177833438365893
171278,0.030756019638364364
171279,0.10839245568746804
171280,0.04414660447983235
171281,0.03505398467038984
171282,0.10105503933089428
171283,0.01057736350963578
171284,0.6718733791173116
171285,0.6028532071192734
171286,0.4328906582593806
171287,0.05513094536722773
171288,0.023784183376965636
171289,0.11815772441639683
171290,0.07287260485282691
171291,0.17600473774077507
171292,0.03874131113833065
171293,0.24277333382186286
171294,0.17039328322769307
171295,0.04137492314169551
171296,0.022705808696518934
171297,0.21562075574920114
171298,0.22259133840339437
171299,0.05689296593459742
171300,0.02864072229476162
171301,0.29875351355461915
171302,0.09785534557561906
171303,0.13488081883185035
171304,0.2709910188887862
171305,0.16122300410880702
171306,0.12950267144760944
171307,0.09792074939001533
171308,0.03952104329532713
171309,0.07253873768121294
171310,0.033095151976600304
171311,0.1546325999170164
171312,0.02513243568039886
171313,0.029341856464403175
171314,0.3929532292647583
171315,0.3451041536378047
171316,0.24813624692453554
171317,0.020984279227499673
171318,0.08117015532111047
171319,0.5581129929682149
171320,0.08539037206798203
171321,0.12662794000349442
171322,0.04865722800647542
171323,0.08346579220175403
171324,0.026920664844032733
171325,0.18872518413677725
171326,0.29748501896187407
171327,0.04191736472049781
171328,0.024300009486798717
171329,0.015313905439498676
171330,0.28758434043022296
171331,0.09716303817164135
171332,0.5013321773051933
171333,0.10207383129510005
171334,0.14608130926414534
171335,0.019799069179855217
171336,0.16073308579617837
171337,0.06957390034278411
171338,0.210560218719855
171339,0.4050362807812457
171340,0.2853019150967947
171341,0.3313063323956752
171342,0.04106823969492582
171343,0.5757171999353357
171344,0.1269344320140415
171345,0.015429622637291692
171346,0.49416427346441183
171347,0.07300317819733947
171348,0.17399338215286422
171349,0.08816123456474266
171350,0.10961377607791703
171351,0.1501821478546257
171352,0.3585818857975642
171353,0.02452461514222289
171354,0.06268639197937297
171355,0.04986336264928778
171356,0.03731911459246324
171357,0.052611101687010144
171358,0.06983547507587223
171359,0.0941829081755132
171360,0.041321680344419014
171361,0.05213336883767845
171362,0.04221858507382853
171363,0.12583066284331912
171364,0.02795002267802097
171365,0.3728709645851479
171366,0.2862713195600998
171367,0.45240171106166566
171368,0.5952809056150333
171369,0.2842921719502409
171370,0.02937459471262819
171371,0.021680510049671194
171372,0.07037443412970115
171373,0.19423578558703428
171374,0.06406831091759828
171375,0.08884424746442707
171376,0.06988581671878208
171377,0.21104385926697045
171378,0.04095321911388584
171379,0.08003191270527982
171380,0.031027121704389843
171381,0.014618319314719713
171382,0.05902481365048752
171383,0.08718267539088131
171384,0.0937860170231823
171385,0.11585765596132934
171386,0.2306013709918893
171387,0.34157347517805303
171388,0.18056154235787147
171389,0.3197356515777831
171390,0.35363366186769407
171391,0.04689442935850466
171392,0.011927104863546483
171393,0.09353218841900382
171394,0.026762826577664735
171395,0.3206329721960246
171396,0.06452476141690132
171397,0.4176530002850513
171398,0.1685745486420979
171399,0.1964762645793253
171400,0.5129687174997456
171401,0.14348395938702646
171402,0.0866741882026667
171403,0.07940245467466127
171404,0.8028654139323826
171405,0.25480449051481374
171406,0.06148185449627857
171407,0.08586030320425247
171408,0.05484626634774149
171409,0.062493544695770134
171410,0.10745301207585849
171411,0.02351132285297761
171412,0.01769046220972794
171413,0.08934791896132115
171414,0.1524860294629034
171415,0.09049449652756998
171416,0.19480318421611492
171417,0.03098887853473188
171418,0.1449343038197197
171419,0.07668682747703705
171420,0.020748451453469766
171421,0.18529386288028873
171422,0.025094974371978506
171423,0.3723084815447684
171424,0.2296774543535042
171425,0.14666560365298564
171426,0.0630589815942975
171427,0.27647912475264075
171428,0.35940775830733174
171429,0.13585234925340287
171430,0.044800026864042046
171431,0.10898530963850965
171432,0.17555193564422222
171433,0.031034994565962867
171434,0.46048223558011864
171435,0.06909434951834356
171436,0.1725208610947539
171437,0.03967285201175649
171438,0.4370668499118277
171439,0.1103703682073707
171440,0.02721430351569983
171441,0.048121739260116765
171442,0.044169908418099584
171443,0.020700798334455203
171444,0.012137255000376537
171445,0.0328810740003251
171446,0.1945020696396058
171447,0.059237171339189515
171448,0.5625872025223478
171449,0.05206155156886485
171450,0.2456631681022439
171451,0.03192274602646844
171452,0.40685309348169185
171453,0.05012333895805134
171454,0.2380955352201596
171455,0.34923886484243616
171456,0.10735626642896211
171457,0.4711258361348151
171458,0.03691061600581792
171459,0.44505289047545354
171460,0.03899727054623204
171461,0.03721981078615858
171462,0.03930182173562871
171463,0.0800311557518527
171464,0.14527207841623058
171465,0.2706204182077454
171466,0.1156054488316963
171467,0.07863837108443231
171468,0.012879520283862628
171469,0.06023597276799198
171470,0.04818188864981628
171471,0.048677554999968425
171472,0.009441385485490113
171473,0.3955311492545396
171474,0.050598681781458196
171475,0.028305468219740733
171476,0.04844222380658028
171477,0.20483179039228047
171478,0.05944831428871832
171479,0.05239062796483898
171480,0.0789665060916656
171481,0.01722870449796617
171482,0.16246507875984073
171483,0.038386031712896826
171484,0.03527398302434496
171485,0.10352650736977595
171486,0.1557127767720935
171487,0.2792730777576595
171488,0.4839243433379793
171489,0.16362023556809563
171490,0.09596376703470061
171491,0.1265167838917413
171492,0.26002465679465053
171493,0.1482161733656852
171494,0.34420606281638194
171495,0.04916568786306907
171496,0.1229057466567501
171497,0.031401662556097575
171498,0.0742252883694627
171499,0.06775307828360146
171500,0.050742620612096646
171501,0.31625355842734126
171502,0.045503962256374264
171503,0.5383565804771742
171504,0.11224594956458919
171505,0.02602399322722567
171506,0.4764180811822624
171507,0.07384900014506544
171508,0.042713801656036124
171509,0.09543235771596334
171510,0.019718718848751374
171511,0.4902719780769102
171512,0.1478214611284073
171513,0.3200257279454196
171514,0.032392877165169795
171515,0.026535533726521388
171516,0.01708546234333312
171517,0.08905743165442931
171518,0.17395880613491146
171519,0.04644664119797265
171520,0.06803615455290174
171521,0.041694678420630155
171522,0.04008735835921465
171523,0.09909037088287104
171524,0.017013097396402877
171525,0.012021432869776827
171526,0.3204627652659408
171527,0.15423372482980832
171528,0.026759701294216554
171529,0.02560295053818812
171530,0.08632854132748409
171531,0.0657684392357412
171532,0.015951675554733605
171533,0.10450811081163214
171534,0.1526431332272451
171535,0.030896501362809733
171536,0.09485817853510832
171537,0.05412588328845562
171538,0.15176224644329817
171539,0.13277707681370024
171540,0.3230120282653655
171541,0.10420585697796328
171542,0.28213782660610515
171543,0.37669321363691344
171544,0.019875502184279283
171545,0.04850795550543653
171546,0.18560424960317057
171547,0.03448582063850327
171548,0.5208354710867189
171549,0.2628059738054864
171550,0.11070707521042672
171551,0.16509443422067083
171552,0.13156776102515266
171553,0.14448121157182967
171554,0.09232964805376397
171555,0.073960501387294
171556,0.023777837078863242
171557,0.013413011593682423
171558,0.05325174521500427
171559,0.4757565160737652
171560,0.019928208401568497
171561,0.6757756781980814
171562,0.06711995539082942
171563,0.17428518066056417
171564,0.0326108659908069
171565,0.3018305729331119
171566,0.039817428248418774
171567,0.03267003142834243
171568,0.023425592093106705
171569,0.018730151287109476
171570,0.12644417137629688
171571,0.01930800776010426
171572,0.020308625369660323
171573,0.018880481291306456
171574,0.3363878971356257
171575,0.030196831715017993
171576,0.5350153034414832
171577,0.03503804776102577
171578,0.03365000224164703
171579,0.022476318067613344
171580,0.05695098769444124
171581,0.28927801880988796
171582,0.04653269132810157
171583,0.17606941424286912
171584,0.3750518053128637
171585,0.15378789310993227
171586,0.03171946336444669
171587,0.03776328660852277
171588,0.06453369284041904
171589,0.038792621833257455
171590,0.013402121803987555
171591,0.314644741345833
171592,0.03245142172582504
171593,0.017493612322718264
171594,0.040107298922526485
171595,0.04135550683271332
171596,0.10404242655933169
171597,0.0062352172767203016
171598,0.1262463468873009
171599,0.20137216635645513
171600,0.036172900427355346
171601,0.0636858982794903
171602,0.023730681728481997
171603,0.05476137478061658
171604,0.011714256863504267
171605,0.08789291459191739
171606,0.09424476714484292
171607,0.04830453449359277
171608,0.04206531391430963
171609,0.02170719802246033
171610,0.03417120160757104
171611,0.05637348547957262
171612,0.29839335646241705
171613,0.021806640734341114
171614,0.015266616873207767
171615,0.3587927266052598
171616,0.01894383613746887
171617,0.13599315190886666
171618,0.058079736501282495
171619,0.028829968310303763
171620,0.17751796934421885
171621,0.3243466722966261
171622,0.024321637252142786
171623,0.17511133492549102
171624,0.05663115591231917
171625,0.011899639788027274
171626,0.3102631756802063
171627,0.06843829122317838
171628,0.03101782722942773
171629,0.1353339329672458
171630,0.4680918369457502
171631,0.03889979547086765
171632,0.016970189747767473
171633,0.1089269277378019
171634,0.12540016582463226
171635,0.43970657923969714
171636,0.39944368930402735
171637,0.026547432851490867
171638,0.018370539667425866
171639,0.27225584866456737
171640,0.4362557538553897
171641,0.0020682063992761867
171642,0.17156715076653592
171643,0.08214619589773398
171644,0.043350409086329596
171645,0.19147197245356687
171646,0.167410083314216
171647,0.39173580976973044
171648,0.03550149474354266
171649,0.014387605305717834
171650,0.04779630263809148
171651,0.13025827504075121
171652,0.02474522734084799
171653,0.054589457689711456
171654,0.04760029761982771
171655,0.034360375505472746
171656,0.10190876850078315
171657,0.0335109188818429
171658,0.16917701538220634
171659,0.10827069795527272
171660,0.04026305933863004
171661,0.021360432190479398
171662,0.12413842377225129
171663,0.14619864433835658
171664,0.15651941260856686
171665,0.10312771899595441
171666,0.2147698676713835
171667,0.013087543297908785
171668,0.020725751669641725
171669,0.05593994607682503
171670,0.056202549377249784
171671,0.3445382247197415
171672,0.03455451285543684
171673,0.08122471498275086
171674,0.08556612045692204
171675,0.06686229494151959
171676,0.026508159175660927
171677,0.5048565783435771
171678,0.026279502893605446
171679,0.06702188941030436
171680,0.436664272747656
171681,0.8785773530342195
171682,0.01656751495472893
171683,0.11294688092200354
171684,0.06429894322878703
171685,0.03818027144602616
171686,0.03167700256481551
171687,0.023222492044660113
171688,0.1169207082152806
171689,0.07187284540792964
171690,0.017007710752333264
171691,0.040305528063781425
171692,0.034333711791059526
171693,0.32738083791716466
171694,0.24692377459066056
171695,0.22714977875609355
171696,0.6875818588683137
171697,0.03225236136935398
171698,0.03907650501382199
171699,0.02351296079898825
171700,0.02558512305739323
171701,0.023962154906527058
171702,0.032932342936078086
171703,0.12424335508254743
171704,0.1300650463768967
171705,0.038290368238429774
171706,0.025321920377831972
171707,0.4245279374513247
171708,0.2851287527686792
171709,0.017739343143794634
171710,0.300379808605859
171711,0.10237121187678241
171712,0.21139101079559924
171713,0.09105507963905977
171714,0.14768506718699292
171715,0.6266980586108478
171716,0.06258468904170965
171717,0.02232575283899776
171718,0.032965479278291444
171719,0.0196165442203887
171720,0.07085516028322689
171721,0.0685326002561628
171722,0.02424858364104577
171723,0.024727128292760133
171724,0.4095847232108924
171725,0.08135580609482122
171726,0.3938948213695236
171727,0.04536456355997286
171728,0.14568512745780193
171729,0.04021327881925167
171730,0.07952014162726617
171731,0.21233011138368046
171732,0.005793302941361753
171733,0.4217801223317169
171734,0.11119584430843499
171735,0.15262873314109385
171736,0.5295290105388241
171737,0.017410468996470425
171738,0.037318157588632356
171739,0.06413230939886609
171740,0.06833785269821227
171741,0.039822247002433954
171742,0.22452192806709706
171743,0.533685192407816
171744,0.03270003284374976
171745,0.03983434783095094
171746,0.027694198116500958
171747,0.2842181642586429
171748,0.03791010534456057
171749,0.1098542879686483
171750,0.22963147571259954
171751,0.03566606912884522
171752,0.05187873490569864
171753,0.3146191177289057
171754,0.07885237378474598
171755,0.15947503550448658
171756,0.06714338201422573
171757,0.19174780157901655
171758,0.027767722486655655
171759,0.16236718420043295
171760,0.11286095853722837
171761,0.05098728762352514
171762,0.07968817459383998
171763,0.5439720604119238
171764,0.03498101782667586
171765,0.03736833900727815
171766,0.033811435092625186
171767,0.03990500915451401
171768,0.5007437585563506
171769,0.030034651233972032
171770,0.20807781948258242
171771,0.02368193727249053
171772,0.32625188349142725
171773,0.03378866314353328
171774,0.016325869053942798
171775,0.13574987176560677
171776,0.02157897940931696
171777,0.2104569941874106
171778,0.3606077648342199
171779,0.21897416034693787
171780,0.20558430538332678
171781,0.18522612868529512
171782,0.08100500425268325
171783,0.2661073572620774
171784,0.08461777912806673
171785,0.3084836778071244
171786,0.07630878873257516
171787,0.16670987351011637
171788,0.11768098482109475
171789,0.04106413428402257
171790,0.06377040988904933
171791,0.04805871274379517
171792,0.05409446603664174
171793,0.2295157433576041
171794,0.07253518068493277
171795,0.03404652260472806
171796,0.061153510032834486
171797,0.4731684934621865
171798,0.017407642129947862
171799,0.09692947989302184
171800,0.08652208037147378
171801,0.12553047192448194
171802,0.03595829761930046
171803,0.1727516639241376
171804,0.04959144301182791
171805,0.023451123999862475
171806,0.036399065662618524
171807,0.16529100512857767
171808,0.053502967819654794
171809,0.030692429811812572
171810,0.025190701719467138
171811,0.09121985326279905
171812,0.14740256411622066
171813,0.0677181248460261
171814,0.22582604608186302
171815,0.08140215277894224
171816,0.0704793794747055
171817,0.04546827560471004
171818,0.08913623329245184
171819,0.2522113946787086
171820,0.07610706886446152
171821,0.3196021006780777
171822,0.04630967127340338
171823,0.01565980248813539
171824,0.1839938007534694
171825,0.01311181201527611
171826,0.017315723569683073
171827,0.035321369069984704
171828,0.10380129646525998
171829,0.23710408701704036
171830,0.03032102916243888
171831,0.02173312700710139
171832,0.13601286090011294
171833,0.05195548754818314
171834,0.15995102566583447
171835,0.0210853016083542
171836,0.03476662448176622
171837,0.01754346519498949
171838,0.07207000135309685
171839,0.08877607657732633
171840,0.0632951484410418
171841,0.056307679331374455
171842,0.033517937150774134
171843,0.040977405691568894
171844,0.015271220150253322
171845,0.205584759268771
171846,0.2184817421536384
171847,0.031913020157770824
171848,0.08864032177872609
171849,0.1501558647710974
171850,0.019386107942371455
171851,0.2076695681144845
171852,0.4405734334884428
171853,0.3976668032125448
171854,0.04853002376023421
171855,0.03164879928150163
171856,0.19181617517935276
171857,0.05160245639618792
171858,0.21677600233741792
171859,0.047131424009735
171860,0.024563692816719104
171861,0.07022109147826817
171862,0.3387879577585463
171863,0.12637892911664858
171864,0.01675622652710268
171865,0.0350836112157982
171866,0.014392173191414212
171867,0.5332335902898926
171868,0.3912525152521226
171869,0.017062818202434934
171870,0.4948671000075117
171871,0.3522440263053922
171872,0.03241756511880616
171873,0.01688166779881097
171874,0.040392177908535686
171875,0.0639669733918605
171876,0.09449447843773819
171877,0.07932861927522142
171878,0.04000105178564331
171879,0.3172150456518796
171880,0.22628215929212867
171881,0.7245078106030671
171882,0.014081871883877257
171883,0.032441939874819255
171884,0.3712656427599625
171885,0.3465048731701189
171886,0.019774571116135346
171887,0.05915062240416946
171888,0.23352484101412596
171889,0.07255577582828669
171890,0.048480112763615586
171891,0.17644833586583855
171892,0.5684008013162763
171893,0.24670306079301013
171894,0.022148338405301712
171895,0.020779082926428633
171896,0.05066186629847809
171897,0.018199293361372222
171898,0.0424620455883221
171899,0.17878547800493394
171900,0.04906528509292337
171901,0.025423992460408506
171902,0.019961627663578955
171903,0.2128248483323632
171904,0.006820237001059714
171905,0.09567417116077115
171906,0.01974344799904717
171907,0.8712117700067036
171908,0.03546026567514573
171909,0.06153186777596331
171910,0.029610825357725835
171911,0.07935193931460358
171912,0.26765582820530304
