client_id,credit_count_new
3452,2.7382211982722753
3504,1.0835402412841455
3506,1.8449547109648
3519,1.6910673988568434
3520,1.1471479291789517
3529,1.3570850170529614
3532,1.7093873399745276
3551,1.5098317523336187
3553,2.131138427431558
3559,2.5441255127615157
3563,1.335996266342193
3631,2.8800277182809486
3649,1.6165573445303445
3671,2.861697830237919
3672,2.729872264629553
3733,1.2103886196519233
3736,2.4853521298433074
3749,2.0593462505890052
3785,2.409341278007768
3791,1.7508025757119985
3812,1.4869507447555312
3826,1.8698673667073031
3838,1.6381426979945324
3849,1.09885161775439
3856,3.2074379633467927
3861,1.4058032101792237
3870,0.9482799418751047
3888,2.468739069366076
3923,4.267253697243953
3958,1.3993728574305075
3959,1.0130366913929154
3973,2.2032916866576686
3987,1.4892590291550054
4005,1.075453958128438
4010,1.6981134161927858
4042,2.8800277182809486
4079,2.3674147000536374
4084,2.304192663699434
4088,1.954511226547875
4089,1.9444812344263727
4094,2.3630745978499474
4095,2.320469568343108
4097,1.5371254854932963
4100,1.4976086243925377
4115,2.193751586432787
4116,2.2529663516432614
4145,1.2507423151806099
4162,3.2132094957211685
4163,1.293043089025143
4182,2.7392786529012803
4197,1.300510004524869
4209,1.4623199510590916
4221,1.3540998129643709
4228,2.512325229816421
4261,1.4829529098802177
4298,1.8994373514486735
4336,2.625989824898923
4345,3.0590417215463312
4371,2.4772649232283688
4375,2.8800277182809486
4384,2.2396409033683318
4412,2.0140171730683396
4414,2.320340856729847
4431,1.5684563566231255
4434,2.1768261637712194
4443,1.1471479291789517
4458,1.6021842285105397
4472,1.3731735454100902
4587,1.2957679716255284
4596,1.1257404794232846
4610,1.1697456542788982
4625,2.2106171107898387
4637,2.867800548359887
4644,2.0580558797079203
4646,1.3227922122692173
4690,1.3227922122692173
4713,1.0489559201022023
4714,1.5531808957668676
4752,2.796747224418602
4781,1.1471479291789517
4792,2.4399918981977686
4833,2.1633024817271798
4842,1.9753538374239998
4863,1.658893171453738
4911,2.4939370928107123
4913,2.9155951952453005
4916,1.5793768361671208
4917,1.2595881389721202
4925,2.634378270043167
4927,2.0413980747827374
4942,2.227618051215163
4956,1.922556526226515
4976,1.3171664033729378
5014,1.4533931866841976
5053,1.5520315701014482
5058,1.728383342294028
5089,2.4205933634139116
5136,2.335209184662623
5176,1.6910673988568434
5207,1.8133513888183945
5215,1.4517177425942982
5244,1.8510601003881244
5265,1.4174305176832207
5283,1.1365179762447348
5375,2.2015102705868843
5396,2.3194970989068056
5424,2.564617030021168
5429,2.6006916848348833
5430,2.7175827438492046
5482,1.002321124584575
5485,1.4492423127050997
5500,1.6164366465825526
5508,2.4010796349811367
5512,1.274982817508603
5520,1.1777881333626061
5523,1.8569227883566886
5549,1.5101293458197058
5551,1.3930427141287505
5561,2.184188090903434
5569,1.0614102718713967
5589,3.439951178086537
5593,1.4341194295173727
5594,2.8354093760302974
5602,2.015807799785937
5626,1.5359728530669114
5671,2.421930630511676
5675,1.5746830504423313
5679,2.9870720245766345
5694,2.218481727063098
5695,2.2803199565058967
5707,2.130672754287158
5722,2.175799396725599
5727,1.8592816845711286
5759,1.81305542622827
5786,2.3973708116626655
5797,2.2465687255471423
5801,2.9870720245766345
5837,2.131138427431558
5844,2.557366871834013
5855,2.8800277182809486
5857,2.91157147419012
5896,2.5174147000536373
5910,2.67539476879936
5984,1.7324823011704589
5985,2.394565681442273
6024,1.2372106060484027
6035,1.440662594626475
6038,2.962670810143804
6065,1.946433041327652
6080,1.8201467419193864
6082,2.1416834134399236
6100,1.578428859151289
6121,2.8955928333120013
6193,2.8491786990955683
6209,1.274982817508603
6228,2.218481727063098
6250,1.719531646627793
6252,2.9374927379151137
6260,1.0389265933282705
6263,1.4598937710886903
6271,1.4404645666773148
6275,2.1902440593566666
6282,1.3227922122692173
6294,2.3013765560353816
6304,1.3235837154907368
6310,2.6097467375673715
6315,3.1261486868914954
6353,1.5615772725926222
6360,1.0560612187546248
6371,2.3730460583180255
6384,1.9914229308352867
6426,2.088164988154019
6475,2.3973708116626655
6494,2.649172951635978
6496,1.9611006979392347
6500,2.345919254406373
6521,1.9586187846133112
6528,1.423536678114922
6573,2.67539476879936
6578,2.3311335623818064
6579,2.07683824625347
6587,1.2703443576585058
6596,2.07959314553393
6628,2.817753810844437
6634,2.390235677577615
6648,2.7042483706431395
6649,1.3178069750201638
6667,1.9201466096379698
6670,1.325096622333167
6677,2.233831788137045
6686,2.532693415584543
6701,1.9676561528132936
6713,1.4084067374088822
6717,1.224272056397705
6719,2.3593561382883537
6774,1.6910673988568434
6844,1.3714462932845586
6851,1.2584620047173294
6864,1.385972609730856
6869,1.6981134161927858
6889,1.1822084232176784
6921,1.2703443576585058
6930,2.4205933634139116
6961,2.371777751711975
6978,1.5746330781899138
7052,1.1388434213313254
7061,1.6770406155648434
7071,2.8800277182809486
7074,2.0310356350856456
7109,2.856844591543894
7128,1.1496074317078786
7152,2.131138427431558
7155,1.1471479291789517
7161,1.525917339293051
7174,2.67539476879936
7187,2.528872870751242
7205,1.143980651081098
7213,1.559391422552165
7234,1.860357763094849
7243,1.7678441406596683
7249,1.9018401701632073
7259,2.2922205439372276
7272,1.48040122891669
7317,1.3046716186016616
7319,1.2952943220709874
7335,1.2810817523336187
7387,1.116317629011035
7395,1.4680754142985375
7418,1.219811470064173
7472,1.6981134161927858
7523,1.0614102718713967
7526,2.304303887599187
7528,2.8722402766261785
7546,1.4748561228271646
7581,1.1471479291789517
7582,1.229422492105757
7599,1.9983544398328565
7620,2.792678647646188
7623,1.3826376513092502
7637,1.8664615078367963
7643,2.5635358647500994
7651,2.021802686581097
7662,1.816641081862898
7684,2.861697830237919
7707,1.8065925250519164
7737,1.2311567644747545
7798,1.6748895722130872
7799,2.128742239015645
7827,2.7668260161648934
7841,2.1902440593566666
7843,1.3227922122692173
7847,2.926462650890721
7849,2.3973708116626655
7899,1.535224362278209
7908,1.3731735454100902
7909,1.7011827266319794
7938,2.8800277182809486
7997,2.0510066921809442
8011,1.5101293458197058
8012,1.5209602584606703
8018,1.8592816845711286
8042,2.05904648301515
8061,2.145630008473513
8072,1.4837271302131168
8080,3.57961324630159
8083,2.9587160138547652
8108,2.5279233877985527
8110,1.2829842956777016
8130,1.4623199510590916
8138,2.5441255127615157
8149,1.6131488088421542
8166,1.206444031826066
8180,2.3110751706418324
8183,2.0792401131758016
8238,2.9247716644156068
8243,1.757408071126023
8252,2.0436142210851003
8258,2.9058396754613716
8272,1.1471479291789517
8335,1.6951035908647856
8338,2.2910237013213886
8346,1.6981134161927858
8378,2.856844591543894
8406,1.320793153146356
8429,2.262657287320344
8458,1.253304882088795
8465,2.1460250533940615
8474,1.567436327566394
8498,2.1300182834039276
8514,2.6001581370631643
8516,1.5223609635853985
8519,1.9627082361466268
8522,1.3080927200641732
8524,2.9929862806854137
8698,1.1970413203245118
8704,1.4118103461419569
8717,1.476554523157668
8723,1.2379368760085305
8729,2.0139532283045134
8748,1.3652606535181901
8757,1.335996266342193
8767,2.1096971370399014
8787,1.2584620047173294
8799,2.4399918981977686
8801,1.2047618390251427
8806,1.8603637215788287
8807,1.3842721273669514
8823,2.088164988154019
8833,2.311597476796657
8843,2.064127583522188
8849,1.643173121611365
8890,2.0176876039046663
8893,1.0507803189371798
8929,2.159169657204709
8937,1.1758390234826228
8962,1.3743927124774329
8969,2.3496422921117364
8988,1.687110286608803
9013,3.9067890014627906
9021,1.6019383184324887
9079,1.9983544398328565
9094,2.3490398896600264
9096,2.893476793377126
9107,1.9977289343458255
9116,1.1335313038687782
9118,1.2298023985521713
9138,2.124381343917931
9165,2.037689572574428
9183,1.3895553803513567
9216,1.2165580078702403
9222,1.5017339102392708
9250,2.003465174349837
9328,1.2855356777782654
9341,2.1845352895018424
9361,2.227054174901436
9454,1.8698673667073031
9461,2.468739069366076
9481,2.8800277182809486
9497,1.3130776129737731
9529,1.559391422552165
9545,2.1904394878961773
9570,1.2584620047173294
9581,1.2165580078702403
9585,2.1062985883417675
9626,2.231138427431558
9633,1.0614102718713967
9635,1.845332813543181
9640,2.333326680042213
9641,2.2753973269503187
9689,1.8698673667073031
9692,2.4067352799084536
9704,2.216533829287778
9716,2.926440256822468
9717,1.5520315701014482
9722,1.569251124989182
9732,1.4948656481232683
9751,1.1750905257709392
9771,1.1350133366325945
9801,1.415095764475891
9814,1.2850871172234704
9836,1.520947849040636
9840,2.4242613325634252
9861,2.2690415406912647
9899,1.7061617293454359
9900,2.8954234033632336
9909,1.163287276359863
9912,1.3339208572380472
9927,1.6804839131075755
9929,1.5270648119943306
9933,1.195864723250155
9981,1.6019383184324887
9984,1.437822443479304
9989,2.409341278007768
10035,1.6259142780540123
10040,2.6682138336102836
10041,1.7508025757119985
10060,2.2753973269503187
10086,2.429540254120829
10089,1.3613672458452666
10109,1.229422492105757
10144,1.9593218278099016
10151,1.3235837154907368
10227,2.1023443295549926
10260,2.564617030021168
10275,2.4720196696903365
10279,2.8180203713610537
10314,2.257054591787295
10318,0.9648769510763756
10329,2.2572264297005598
10341,1.0810807387552186
10360,1.9552186494447898
10364,2.2420360580462466
10365,2.5446170479722796
10400,1.3723512825260742
10418,1.937766505838816
10447,1.5659025039537693
10452,1.4675322264822195
10467,1.48040122891669
10496,1.8060402266593152
10507,2.160961146799127
10522,1.3227922122692173
10524,1.211255210371684
10535,1.3540998129643709
10553,1.6077200128205926
10605,1.4623199510590916
10612,3.2590929865894176
10615,2.856844591543894
10651,2.130158144257175
10674,1.2584620047173294
10716,1.139784165680326
10747,1.9961243346124473
10779,2.8595726997674724
10782,2.0784657941209903
10789,1.223437899048746
10793,1.1847428318556743
10794,2.371022775581996
10879,1.6131488088421542
10890,2.1377303863633648
10892,1.2384500867983532
10917,2.459775135292653
10922,2.385252474197933
10927,2.952415854472797
10934,2.9441725527516884
10960,1.953457398555757
10965,1.9564499388914878
10989,1.3227922122692173
10990,1.7508025757119985
10993,2.8393481525259
11005,2.155216976176835
11007,1.3227922122692173
11024,1.6711182697435625
11031,1.4686458326255416
11034,1.2963921152254634
11046,1.4641324777258737
11081,2.218481727063098
11097,2.129436016944804
11100,2.1377303863633648
11103,1.8327554059006772
11107,1.1381058296780622
11160,1.4623199510590916
11229,1.7557423504338865
11230,2.2373505707694434
11231,2.2625212535280466
11255,1.6325011595212497
11265,1.848610609701654
11315,1.3385983645435764
11345,1.223437899048746
11347,1.3463897440645356
11352,2.3346324322666527
11361,1.1471479291789517
11366,1.4837271302131168
11368,2.3730460583180255
11383,2.263082123657599
11447,2.140950964438624
11458,2.934459057679866
11483,2.22209286634424
11493,2.145630008473513
11526,1.3024659394373925
11528,2.0776791396143026
11571,2.240950964438624
11584,2.2672089759100187
11601,1.222954380791855
11635,1.2478914576624123
11647,1.6748895722130872
11649,1.3227922122692173
11650,1.1471479291789517
11658,1.4623199510590916
11678,2.190866932059467
11749,1.0055019510763756
11762,2.1982066561686917
11782,1.130648839202118
11789,1.3342647189064532
11800,1.3731735454100902
11826,2.474275422336644
11847,1.274982817508603
11869,2.2313018216188456
11873,2.031899840950907
11878,1.3593394329934643
11891,2.67539476879936
11894,1.2584620047173294
11911,2.012778888650327
11912,1.3227922122692173
11913,1.0757414820624795
11941,2.2438268439490585
11943,2.8800277182809486
11970,2.67539476879936
11984,1.5828133027237983
11986,1.8638272973675623
12026,2.1918584180443585
12032,2.7695728819335685
12039,1.4024405007681597
12063,1.1201221214602206
12075,1.0638697744003236
12094,1.6259142780540123
12130,2.004509356415194
12159,2.489777687741797
12188,3.3322400221377313
12193,2.1594337411075726
12199,1.4948656481232683
12203,2.532693415584543
12226,1.4948783925323434
12236,2.377149608406003
12256,2.2420360580462466
12259,1.1849893509804552
12274,2.145630008473513
12275,1.0868915189225414
12277,2.468739069366076
12289,2.8800277182809486
12299,1.2311567644747545
12301,2.4522820522429134
12308,1.3123923574660454
12329,1.4703774172594377
12337,2.1243828033018604
12363,2.4449936095983964
12371,1.6215191678030805
12379,1.2810817523336187
12389,1.8479791159703958
12399,1.075843627859527
12420,2.16880610572935
12433,2.1548586771309894
12458,1.253304882088795
12470,2.5841307584539432
12475,2.2677790039085783
12507,1.9849116919836642
12518,2.2099455779614963
12536,1.7510275884380835
12568,1.5193289771745044
12569,1.2714704919132966
12583,2.161467709697784
12624,1.206444031826066
12650,2.268117423208157
12651,1.5541985663181674
12661,2.0222120210268093
12680,1.255064553068406
12697,1.9607564292453472
12708,1.8592816845711286
12747,1.1524659394373926
12761,1.3911965463527296
12765,2.8261715781685988
12824,1.274982817508603
12829,2.856844591543894
12839,2.2099455779614963
12853,2.3557317914134392
12859,2.2133713487008557
12865,1.2714704919132966
12879,2.013124705554361
12893,2.2360985260499646
12899,2.107988853976518
12928,1.658893171453738
12943,1.8878627002681632
13028,1.8065925250519164
13070,2.0203831955642952
13073,2.05342188426604
13110,1.6951035908647856
13115,2.2232365151157727
13117,2.0272276625936043
13138,1.3731735454100902
13149,1.7741478235447836
13169,2.1460250533940615
13245,1.3227922122692173
13272,2.2232365151157727
13287,1.5101293458197058
13290,1.1335313038687782
13292,1.3178286265521733
13308,1.8641665133662326
13334,2.131138427431558
13385,2.512098521880699
13388,1.3371965463527296
13406,1.9600730105195865
13454,1.4217889212349974
13461,1.3227922122692173
13468,1.687930805129073
13471,2.1629364404995677
13507,1.3731735454100902
13525,2.003465174349837
13552,1.556678383993715
13574,1.3178286265521733
13577,1.7401506437960794
13583,1.1630754621124804
13644,2.5635466282018404
13653,1.7602923861627242
13661,2.004168742411909
13694,2.050280967231968
13697,1.4730231254723
13711,1.1153984445227774
13725,2.3082229116952915
13791,1.2047618390251427
13792,1.1471479291789517
13832,1.3723078163494926
13851,1.282645355267075
13875,1.5670298161524934
13887,2.856844591543894
13894,2.012778888650327
13910,1.1593037881177488
13924,1.7745609142946592
14007,2.385252474197933
14013,2.2960250533940614
14015,2.462180043120312
14020,2.1711113750095383
14029,1.7508025757119985
14033,2.8800277182809486
14057,1.3892466443432814
14081,1.3766234098423586
14083,1.9309827401533173
14096,1.4215191678030805
14104,1.2739774374490125
14158,1.785588762333329
14165,1.546066947038667
14213,1.8400965368426903
14223,2.8771249150819633
14229,1.9907196738755115
14236,2.184188090903434
14295,2.0599211662734622
14316,1.8095822737633136
14346,2.2753973269503187
14355,2.300496189530162
14386,1.0421439571460231
14387,1.5951035908647857
14412,2.8955928333120013
14438,3.0998597885618095
14441,1.3024336872788245
14443,2.200442003385759
14455,2.7282245900025357
14464,1.7579744151962313
14474,1.5516724141703713
14475,3.090905003001793
14481,2.609324150633513
14509,1.9153407140393122
14514,1.504222175340834
14560,2.9130238869091563
14573,2.80879602672864
14575,1.7079002635938054
14583,2.6458301952431227
14596,1.4340844601792235
14610,2.426915746409367
14621,2.0828067544441646
14623,2.8800277182809486
14705,1.6274446816386867
14726,2.012778888650327
14732,1.6087838961975627
14735,2.0078850281936345
14737,2.4939370928107123
14759,2.856844591543894
14762,1.101747583969159
14776,2.4944286280214762
14784,2.067417345672213
14806,1.6097191096207268
14807,1.384772293584526
14814,1.3819600347380105
14848,2.856844591543894
14852,1.9283464755664332
14858,1.1778804054098835
14861,1.4383322071659206
14883,2.014150224633007
14930,1.9494854092496354
14964,1.452590755510657
14968,2.0399626437904184
14983,1.8543539763591663
15005,1.6263260328869786
15045,1.7167542405555434
15073,2.2299924884543882
15094,2.262231458782625
15119,1.9627082361466268
15254,1.0863967954591711
15262,2.1747227524947768
15281,1.3930427141287505
15287,1.786180439348272
15335,1.4097753534451396
15352,2.8340325922682577
15359,2.535454808171742
15367,2.8800277182809486
15370,1.0614102718713967
15421,1.3227922122692173
15427,2.161616596538913
15501,2.5635358647500994
15508,1.8593218278099013
15525,2.342239792625643
15551,2.0063260285388163
15553,1.0674081487291462
15565,1.3090297808305038
15568,2.677390648507445
15685,2.7284520985057865
15691,2.4205933634139116
15703,2.1208026771779225
15724,1.5123923574660454
15770,1.160827773830936
15784,1.300510004524869
15819,2.3825883262827228
15851,1.7284200791026816
15855,1.2943218413949018
15878,1.9932646154567528
15904,1.3299158649950844
15917,1.2714704919132966
15930,1.3731735454100902
15934,1.3731735454100902
15958,2.6117137737131264
15977,2.345919254406373
15985,1.9607564292453472
16020,1.9345933847920171
16049,2.1733745430648326
16070,1.8122444828316708
16074,2.333746178210915
16078,1.7866135986513618
16113,1.8406475935377138
16159,1.8834215835747727
16181,2.6133224606086927
16191,1.3930427141287505
16225,2.8354093760302974
16253,2.239932775273941
16346,2.8132560960275472
16372,1.5063903750262404
16383,2.1096147896790005
16404,2.345919254406373
16445,2.3402794034148253
16504,2.2637729656787298
16527,1.334911377230457
16535,1.9529954417078543
16548,1.3731735454100902
16560,0.9648769510763756
16566,2.366525781171544
16576,2.4398685561473843
16590,1.1184667234843
16592,2.014150224633007
16597,1.3622985587845453
16605,1.651278782247762
16612,1.6942137913855952
16668,1.9444812344263727
16711,2.9381413846217437
16775,1.5546235032657656
16778,1.946433041327652
16784,1.2424360724902057
16802,1.2106526099567152
16823,1.447056253362654
16827,2.4015005230130315
16836,2.635987685708536
16848,2.358620689647066
16849,1.2303230768405373
16879,2.1416834134399236
16895,1.5003693656666832
16901,2.181800914928627
16956,1.3227922122692173
16973,1.0638697744003236
16974,1.447056253362654
16979,1.6856881966257184
16990,2.7199190644516653
17046,1.4073943286782415
17054,1.7338655341841034
17075,2.0413980747827374
17117,1.1209347284006246
17199,2.202045955851348
17232,2.1460250533940615
17235,1.4837271302131168
17240,1.709719109620727
17243,2.0286390034179695
17245,2.2599847362255128
17250,2.1956607495391207
17256,1.947943829572355
17264,2.190866932059467
17270,1.8451350660104473
17306,1.8557425275824637
17344,2.687838451914707
17362,1.3130776129737731
17376,1.0532398214661067
17382,2.231138427431558
17423,1.0210317845190926
17442,1.19955432648854
17502,1.4734894615166128
17507,1.48040122891669
17552,1.1859000551236019
17572,0.9927670552107472
17579,1.570691538247308
17606,1.467233598665093
17609,1.3099490763266504
17653,1.5199315097751607
17686,1.1471479291789517
17705,2.584101581596186
17738,1.2570912241783636
17769,1.9564723428264919
17784,1.6383782393376307
17801,1.2912224549709512
17803,2.1904394878961773
17813,2.5841307584539432
17822,2.421800504979136
17824,2.202045955851348
17832,2.8519206442238323
17841,2.400281668917672
17871,2.232027880035052
17895,2.821469701251475
17958,2.2440264542615806
17971,1.4326269408884749
17983,1.7508025757119985
18019,2.322308942214474
18034,1.2106646630002178
18036,0.9232124002069797
18054,2.100802575711998
18072,2.1378788237991886
18074,2.3065167693286797
18084,2.532693415584543
18087,1.3018268419079988
18099,1.1134538805558019
18130,1.4497033988879546
18131,2.1416834134399236
18173,1.1583392872036433
18190,2.160758055994638
18199,1.1868814533504177
18219,1.274982817508603
18318,2.5533673036019473
18325,1.3731735454100902
18328,1.116317629011035
18329,1.300510004524869
18357,2.241224587090569
18366,2.1956607495391207
18424,1.447056253362654
18430,1.5934160848966612
18431,1.2584620047173294
18436,1.1593037881177488
18437,1.0614102718713967
18438,2.7162940641546696
18494,2.67539476879936
18516,3.0683656962155412
18559,2.2000335923025225
18561,1.3731735454100902
18635,2.459775135292653
18659,1.3155100083454971
18690,2.3542571647182893
18699,1.9529954417078543
18763,1.5101293458197058
18898,2.0032735984310364
18900,1.8703104990062065
18913,1.3731735454100902
18929,1.3242755321004507
18938,1.6981134161927858
18961,2.8122262492932424
18968,1.7574098032336019
18972,1.1496074317078786
18977,2.8023246953253427
19019,1.3178286265521733
19025,1.3409817653782263
19032,2.033793658594704
19045,2.192081873732167
19056,1.7508025757119985
19057,2.8321090783720364
19067,2.5671354173783776
19079,2.218149847870698
19103,2.0380364348085553
19131,1.1471479291789517
19135,3.044351491899674
19140,1.8916204614756775
19148,2.2955385521096514
19149,1.8767615013956338
19150,1.7982712620609385
19177,2.1924177950955652
19182,2.2910237013213886
19191,1.803936454718069
19193,2.3013765560353816
19209,2.8425685403580974
19211,1.6418990177896948
19245,1.557916250162794
19247,1.8946659134878492
19271,1.012847180617987
19272,1.2810817523336187
19282,1.034445109876978
19285,1.4699315097751606
19286,1.2810817523336187
19312,1.267841081265952
19335,1.571495497878717
19345,1.3165585264036637
19402,1.4325101056747633
19448,1.7314240970831942
19458,1.556046289620556
19474,2.73794390592589
19475,2.7874933827252804
19519,1.8543539763591663
19544,1.0450750628111949
19572,2.3416272737511568
19577,1.9364218044569443
19582,1.4215191678030805
19588,1.219811470064173
19597,3.2971376638903385
19614,1.2328607494609956
19660,1.2912224549709512
19684,2.1779998413582455
19696,2.1083952310071763
19705,2.4205933634139116
19707,1.1697456542788982
19739,1.1551720091057895
19743,1.2850871172234704
19745,1.1496074317078786
19752,1.8569227883566886
19757,2.385252474197933
19762,2.2369325034617393
19763,1.6873639581708857
19769,1.8501863130178215
19779,1.7980877265867394
19796,2.3083890376027094
19797,1.0502531490901499
19804,1.2510780429331325
19881,1.6980877265867396
19887,1.7539893915551528
19932,2.2986047973081485
19951,1.243039117415931
19979,1.3178286265521733
19985,2.241224587090569
19998,2.1904394878961773
20003,2.7006038276218347
20036,2.328742239015645
20038,1.1826339499240723
20070,1.3242140132170845
20074,1.422423930255256
20087,1.1597698860792618
20094,2.876642693610148
20177,1.2407089280982695
20262,1.1919204943641861
20270,2.2599592420161803
20295,1.3362283553439442
20296,2.000293634304311
20315,3.032074476667934
20339,1.1477093342694265
20351,2.0281875852574727
20377,1.116317629011035
20392,2.4841097443635967
20395,0.9931167938590925
20405,2.5233171670541394
20409,1.3731735454100902
20417,2.291645375765417
20436,1.7420231861462097
20440,1.898615903332831
20458,1.294653284392425
20475,1.3178286265521733
20544,3.3873632835405956
20557,2.5678179484373045
20580,1.2781324716011515
20581,2.249501598253949
20585,2.3705052135333875
20590,2.3557317914134392
20611,1.235429179178952
20612,2.409341278007768
20627,1.0507803189371798
20630,1.7511760342353475
20641,1.3818695449714928
20642,1.5174760135885892
20645,1.9456333441901925
20672,1.546178383993715
20703,2.2002268919444026
20714,2.8883881667983777
20717,1.374045210790226
20731,1.2810817523336187
20760,2.373391833967063
20770,1.8065925250519164
20797,1.430857146791086
20800,1.675303626989653
20808,1.6190719189194542
20827,1.8065925250519164
20833,2.0109526273052194
20836,1.8783331682991826
20855,1.074632917348128
20881,1.556678383993715
20903,1.3227922122692173
20915,1.5101293458197058
20971,1.4705134428946718
20975,1.5640784206673628
20976,1.7602459785275926
20987,2.2220282425287077
20994,1.3178286265521733
21033,1.6981134161927858
21043,1.3199434896202844
21047,1.3731735454100902
21053,2.1377303863633648
21128,1.3442549396922636
21162,1.3199434896202844
21179,1.2703443576585058
21192,2.4205933634139116
21198,2.1416834134399236
21199,1.8916599534663003
21206,2.67539476879936
21211,2.2986047973081485
21225,1.5746551202486019
21265,2.2681146056328676
21267,1.3178286265521733
21270,2.135506098227153
21273,2.399533038314104
21287,2.241224587090569
21303,2.2438268439490585
21317,1.3178286265521733
21386,2.8800277182809486
21396,2.190866932059467
21398,1.2303259383801302
21417,1.3471479291789517
21419,1.7093873399745276
21432,2.5680088066451794
21434,2.942037799947898
21437,2.609454446827226
21452,1.3227922122692173
21463,2.014150224633007
21483,1.1496074317078786
21493,1.505857146791086
21503,1.1155500815593367
21506,2.70903744099542
21507,2.862670810143804
21519,2.5709192544063737
21576,1.4254054091987274
21585,1.1471479291789517
21596,1.1471479291789517
21611,2.440178675849315
21617,1.8804548856326104
21658,2.8167782990852848
21739,1.8115185180537072
21779,1.4465430165523636
